p_sigma,p_mu,p_sig_scalar,p_defect,defect_coordinate,defect_type,distance,rounds,shots,errors,ler_shot,mu_out,sigma_out,ler_round,noise_model
0.001581990539238216,0.00263665089873036,0.6,0.0,"(5, 5)",center data,9,3,50000,122,0.00244,0.002930757894409938,0.0014409187768940719,0.0008133333333,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.0,"(5, 5)",center data,9,3,50000,322,0.00644,0.0035501742360248448,0.0018276012438813041,0.002146666667,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.0,"(5, 5)",center data,9,3,50000,2,4e-05,0.0010802777801242236,0.0005631994191279239,1.333333333e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.0,"(5, 5)",center data,9,3,50000,4,8e-05,0.0012962733788819875,0.0005900506318432411,2.666666667e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.0,"(5, 5)",center data,9,3,50000,6,0.00012,0.001649141391304348,0.000878724674644062,4e-05,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.0,"(5, 5)",center data,9,3,50000,11209,0.22418,0.011988694111801241,0.0064522070159205355,0.07472666667,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.0,"(5, 5)",center data,9,3,50000,1743,0.03486,0.005789932360248447,0.0027989679067362975,0.01162,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.0,"(5, 5)",center data,9,3,50000,590,0.0118,0.004387180223602484,0.0021532812834543546,0.003933333333,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.0,"(5, 5)",center data,9,3,50000,21,0.00042,0.002151397453416149,0.0011044910613677871,0.00014,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.0,"(5, 5)",center data,9,3,50000,2688,0.05376,0.0072831823602484465,0.0037621229603579964,0.01792,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.0,"(5, 5)",center data,9,3,50000,6396,0.12792,0.008768497900621118,0.004293015028183431,0.04264,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.0,"(5, 5)",center data,9,3,50000,15611,0.31222,0.01371637546583851,0.007282478284560354,0.1040733333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.0,"(5, 5)",center data,9,3,50000,21394,0.42788,0.01905452242236025,0.009240535934234106,0.1426266667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.0,"(5, 5)",center data,9,3,50000,23861,0.47722,0.02325165,0.012391781857776668,0.1590733333,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.0,"(5, 5)",center data,9,3,50000,24895,0.4979,0.030983665217391303,0.016061994535093518,0.1659666667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.0,"(5, 5)",center data,9,3,50000,24880,0.4976,0.03917310770186335,0.019360908681080338,0.1658666667,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.0,"(5, 5)",center data,9,3,50000,24932,0.49864,0.053390004968944096,0.028429156486180725,0.1662133333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.0,"(5, 5)",center data,9,3,50000,25015,0.5003,0.06515237354037268,0.036729365071447875,0.1667666667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.0,"(5, 5)",center data,9,3,50000,24971,0.49942,0.07727483664596273,0.04074469769445325,0.1664733333,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.0,"(5, 5)",center data,9,3,50000,24857,0.49714,0.10401570745341615,0.059530092129343654,0.1657133333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.05,"(5, 5)",center data,9,3,50000,2,4e-05,0.0011245921875000001,0.000575924559287794,1.333333333e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.05,"(5, 5)",center data,9,3,50000,11,0.00022,0.0014017988749999999,0.0006729376408070694,7.333333333e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.05,"(5, 5)",center data,9,3,50000,16,0.00032,0.0016118179125,0.0008230374002462569,0.0001066666667,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.05,"(5, 5)",center data,9,3,50000,32,0.00064,0.00222906371,0.0012044095758984256,0.0002133333333,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.05,"(5, 5)",center data,9,3,50000,102,0.00204,0.002718685775,0.0012248746524259123,0.00068,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.05,"(5, 5)",center data,9,3,50000,322,0.00644,0.00352631679375,0.0018695087448004893,0.002146666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.05,"(5, 5)",center data,9,3,50000,1083,0.02166,0.0048572646125,0.0023027306692061274,0.00722,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.05,"(5, 5)",center data,9,3,50000,2088,0.04176,0.0058736433125,0.002892962239636633,0.01392,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.05,"(5, 5)",center data,9,3,50000,3929,0.07858,0.00726837625,0.004068369486603901,0.02619333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.05,"(5, 5)",center data,9,3,50000,7217,0.14434,0.009412275687499999,0.004865311649086395,0.04811333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.05,"(5, 5)",center data,9,3,50000,13679,0.27358,0.0121500542125,0.006323024279151689,0.09119333333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.05,"(5, 5)",center data,9,3,50000,19436,0.38872,0.015989516875000002,0.00799085564587909,0.1295733333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.05,"(5, 5)",center data,9,3,50000,20989,0.41978,0.018122481875000002,0.010294844496740237,0.1399266667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.05,"(5, 5)",center data,9,3,50000,24597,0.49194,0.02616479375,0.010125508203256316,0.16398,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.05,"(5, 5)",center data,9,3,50000,24799,0.49598,0.031838303062500004,0.017117657611865043,0.1653266667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.05,"(5, 5)",center data,9,3,50000,25040,0.5008,0.041732924374999994,0.021035319425337196,0.1669333333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.05,"(5, 5)",center data,9,3,50000,25045,0.5009,0.0507287914375,0.023083495983096232,0.1669666667,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.05,"(5, 5)",center data,9,3,50000,25009,0.50018,0.063703798125,0.03176725014495367,0.1667266667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.05,"(5, 5)",center data,9,3,50000,24931,0.49862,0.081372026875,0.04437698134082539,0.1662066667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.05,"(5, 5)",center data,9,3,50000,24961,0.49922,0.10004883125,0.054745413956395914,0.1664066667,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.25,"(5, 5)",center data,9,3,50000,2,4e-05,0.0010904507012499999,0.0005545858416911453,1.333333333e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.25,"(5, 5)",center data,9,3,50000,7,0.00014,0.001317078335625,0.0006825837797863043,4.666666667e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.25,"(5, 5)",center data,9,3,50000,21,0.00042,0.00172554232625,0.0009641714630309507,0.00014,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.25,"(5, 5)",center data,9,3,50000,64,0.00128,0.00218125824375,0.0010831703733031437,0.0004266666667,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.25,"(5, 5)",center data,9,3,50000,159,0.00318,0.00288818969375,0.0014297007318777109,0.00106,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.25,"(5, 5)",center data,9,3,50000,376,0.00752,0.0036119720625000006,0.002025244126146616,0.002506666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.25,"(5, 5)",center data,9,3,50000,838,0.01676,0.00460303275625,0.0022991686995014163,0.005586666667,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.25,"(5, 5)",center data,9,3,50000,2299,0.04598,0.00596682715,0.002946345941604486,0.01532666667,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.25,"(5, 5)",center data,9,3,50000,4534,0.09068,0.007554336437500001,0.003902217554120725,0.03022666667,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.25,"(5, 5)",center data,9,3,50000,8140,0.1628,0.009566999743749999,0.004633614948732611,0.05426666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.25,"(5, 5)",center data,9,3,50000,11736,0.23472,0.010856267125,0.006221106495640505,0.07824,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.25,"(5, 5)",center data,9,3,50000,18479,0.36958,0.015653094875000002,0.007818049113383482,0.1231933333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.25,"(5, 5)",center data,9,3,50000,22696,0.45392,0.020179153124999998,0.009240251244229794,0.1513066667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.25,"(5, 5)",center data,9,3,50000,24539,0.49078,0.026063668687499996,0.012724973362462696,0.1635933333,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.25,"(5, 5)",center data,9,3,50000,24700,0.494,0.03134863625,0.015642401930384155,0.1646666667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.25,"(5, 5)",center data,9,3,50000,24885,0.4977,0.041381734999999996,0.01956392220286873,0.1659,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.25,"(5, 5)",center data,9,3,50000,25080,0.5016,0.05059417625,0.023690133883806693,0.1672,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.25,"(5, 5)",center data,9,3,50000,25072,0.50144,0.0658737525625,0.03212107922344765,0.1671466667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.25,"(5, 5)",center data,9,3,50000,25041,0.50082,0.0833634375,0.04522233019900781,0.16694,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.25,"(5, 5)",center data,9,3,50000,25127,0.50254,0.108143634375,0.051364876679214175,0.1675133333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.5,"(5, 5)",center data,9,3,50000,7,0.00014,0.0011018792312499999,0.0005156981692937888,4.666666667e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.5,"(5, 5)",center data,9,3,50000,9,0.00018,0.0013172583218750001,0.0006846909668788571,6e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.5,"(5, 5)",center data,9,3,50000,41,0.00082,0.0017327330000000002,0.0008762157717664354,0.0002733333333,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.5,"(5, 5)",center data,9,3,50000,88,0.00176,0.0022474095625000003,0.0011159395937075554,0.0005866666667,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.5,"(5, 5)",center data,9,3,50000,207,0.00414,0.0028156596875000004,0.001319111022407431,0.00138,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.5,"(5, 5)",center data,9,3,50000,484,0.00968,0.0036046124375000003,0.0016632085624602025,0.003226666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.5,"(5, 5)",center data,9,3,50000,908,0.01816,0.004334697281249999,0.00225849219562126,0.006053333333,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.5,"(5, 5)",center data,9,3,50000,2008,0.04016,0.005786957062499999,0.00287337934750652,0.01338666667,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.5,"(5, 5)",center data,9,3,50000,4308,0.08616,0.00724618315625,0.0037126149345542143,0.02872,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.5,"(5, 5)",center data,9,3,50000,9044,0.18088,0.0099347750625,0.004636357828994786,0.06029333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.5,"(5, 5)",center data,9,3,50000,12329,0.24658,0.0114559873625,0.006179696194649262,0.08219333333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.5,"(5, 5)",center data,9,3,50000,19211,0.38422,0.0156394818125,0.0075418232975186334,0.1280733333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.5,"(5, 5)",center data,9,3,50000,22964,0.45928,0.020371338125,0.0099152845278065,0.1530933333,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.5,"(5, 5)",center data,9,3,50000,24549,0.49098,0.0265066971875,0.012922765138903428,0.16366,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.5,"(5, 5)",center data,9,3,50000,24796,0.49592,0.031121367562500002,0.017238374379601486,0.1653066667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.5,"(5, 5)",center data,9,3,50000,25046,0.50092,0.04065281,0.022825479383843727,0.1669733333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.5,"(5, 5)",center data,9,3,50000,24780,0.4956,0.05059923676875,0.023040337767457633,0.1652,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.5,"(5, 5)",center data,9,3,50000,25188,0.50376,0.06150229924999999,0.032895004262558744,0.16792,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.5,"(5, 5)",center data,9,3,50000,24883,0.49766,0.0827651675,0.04269345879696114,0.1658866667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.5,"(5, 5)",center data,9,3,50000,25227,0.50454,0.102204934375,0.05508673238105756,0.16818,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.75,"(5, 5)",center data,9,3,50000,4,8e-05,0.00103655175,0.0005049844088119825,2.666666667e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.75,"(5, 5)",center data,9,3,50000,11,0.00022,0.00137346408125,0.0007096007129286245,7.333333333e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.75,"(5, 5)",center data,9,3,50000,40,0.0008,0.00169863245375,0.000878667473272824,0.0002666666667,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.75,"(5, 5)",center data,9,3,50000,69,0.00138,0.00225150153125,0.0011640589105516466,0.00046,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.75,"(5, 5)",center data,9,3,50000,168,0.00336,0.002746503475,0.0013687022969200925,0.00112,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.75,"(5, 5)",center data,9,3,50000,464,0.00928,0.0035834473500000004,0.0018156942726586921,0.003093333333,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.75,"(5, 5)",center data,9,3,50000,1062,0.02124,0.0046335404375,0.0022229959833219297,0.00708,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.75,"(5, 5)",center data,9,3,50000,2342,0.04684,0.00572748815,0.0028007435857373532,0.01561333333,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.75,"(5, 5)",center data,9,3,50000,5710,0.1142,0.007703961749999999,0.0037774037130123435,0.03806666667,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.75,"(5, 5)",center data,9,3,50000,9823,0.19646,0.00994372175,0.005021064911763807,0.06548666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.75,"(5, 5)",center data,9,3,50000,12832,0.25664,0.0117682295,0.006062509822306662,0.08554666667,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.75,"(5, 5)",center data,9,3,50000,20582,0.41164,0.0167781523125,0.007690686449461553,0.1372133333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.75,"(5, 5)",center data,9,3,50000,23369,0.46738,0.0202129590625,0.010443466504148766,0.1557933333,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.75,"(5, 5)",center data,9,3,50000,23813,0.47626,0.023098728875000002,0.012719690984972571,0.1587533333,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.75,"(5, 5)",center data,9,3,50000,24963,0.49926,0.031290799375,0.015417794931508919,0.16642,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.75,"(5, 5)",center data,9,3,50000,24986,0.49972,0.04321646999999999,0.021019942678166398,0.1665733333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.75,"(5, 5)",center data,9,3,50000,24932,0.49864,0.053999776874999995,0.026369708466273907,0.1662133333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.75,"(5, 5)",center data,9,3,50000,25083,0.50166,0.062111896874999996,0.031856224610196715,0.16722,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.75,"(5, 5)",center data,9,3,50000,25030,0.5006,0.0879774475,0.04233534595705158,0.1668666667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.75,"(5, 5)",center data,9,3,50000,25102,0.50204,0.10421638024999999,0.05335586768557836,0.1673466667,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.0,"(6, 6)",center data,11,3,50000,2,4e-05,0.0017783500663900414,0.0008958325047671662,1.333333333e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.0,"(6, 6)",center data,11,3,50000,11,0.00022,0.002124895887966805,0.0010908469102337251,7.333333333e-05,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.0,"(6, 6)",center data,11,3,50000,0,0.0,0.0013423162821576762,0.0006671449935622305,0.0,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.0,"(6, 6)",center data,11,3,50000,0,0.0,0.0010264526473029046,0.0005346788115825771,0.0,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.0,"(6, 6)",center data,11,3,50000,132,0.00264,0.0037306263360995856,0.0018576352202416646,0.00088,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.0,"(6, 6)",center data,11,3,50000,2721,0.05442,0.007198350124481327,0.0035351538888143993,0.01814,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.0,"(6, 6)",center data,11,3,50000,33,0.00066,0.0027933997095435682,0.0014034868161132295,0.00022,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.0,"(6, 6)",center data,11,3,50000,267,0.00534,0.004496757809128631,0.0024022998128625257,0.00178,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.0,"(6, 6)",center data,11,3,50000,6455,0.1291,0.009599852074688798,0.004789193814536434,0.04303333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.0,"(6, 6)",center data,11,3,50000,14184,0.28368,0.012604776265560167,0.005787810170718343,0.09456,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.0,"(6, 6)",center data,11,3,50000,19894,0.39788,0.015751633817427384,0.007456463061996054,0.1326266667,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.0,"(6, 6)",center data,11,3,50000,894,0.01788,0.0056917622572614105,0.002798566788840813,0.00596,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.0,"(6, 6)",center data,11,3,50000,22909,0.45818,0.019530190788381745,0.009842492367345001,0.1527266667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.0,"(6, 6)",center data,11,3,50000,24468,0.48936,0.024450095601659755,0.012415947831165187,0.16312,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.0,"(6, 6)",center data,11,3,50000,24961,0.49922,0.03223841029045643,0.014673414819423426,0.1664066667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.0,"(6, 6)",center data,11,3,50000,25081,0.50162,0.03901192443983403,0.020105649834047726,0.1672066667,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.0,"(6, 6)",center data,11,3,50000,24974,0.49948,0.050450368464730284,0.02561074484014419,0.1664933333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.0,"(6, 6)",center data,11,3,50000,24973,0.49946,0.06766353402489626,0.032804383039779686,0.1664866667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.0,"(6, 6)",center data,11,3,50000,25060,0.5012,0.07996988747302904,0.04254884199360912,0.1670666667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.0,"(6, 6)",center data,11,3,50000,24971,0.49942,0.10177349630705394,0.053573693836752596,0.1664733333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.05,"(6, 6)",center data,11,3,50000,0,0.0,0.0010954857883333333,0.0005705326599113071,0.0,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.05,"(6, 6)",center data,11,3,50000,1,2e-05,0.0013869814208333333,0.0007315844590357702,6.666666667e-06,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.05,"(6, 6)",center data,11,3,50000,4,8e-05,0.001643040816666667,0.0008576445459760946,2.666666667e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.05,"(6, 6)",center data,11,3,50000,4,8e-05,0.0021520995708333335,0.0011526200399278824,2.666666667e-05,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.05,"(6, 6)",center data,11,3,50000,33,0.00066,0.0027239854874999995,0.001446956704139908,0.00022,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.05,"(6, 6)",center data,11,3,50000,126,0.00252,0.003577320916666667,0.0017120021949248467,0.00084,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.05,"(6, 6)",center data,11,3,50000,431,0.00862,0.0044078823375,0.0022982273660308735,0.002873333333,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.05,"(6, 6)",center data,11,3,50000,1336,0.02672,0.006015726708333334,0.002824223788517755,0.008906666667,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.05,"(6, 6)",center data,11,3,50000,3698,0.07396,0.007674852333333333,0.004059266755223418,0.02465333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.05,"(6, 6)",center data,11,3,50000,6757,0.13514,0.009357030324999998,0.004859379156454479,0.04504666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.05,"(6, 6)",center data,11,3,50000,13158,0.26316,0.012021312304166669,0.0064145925135871635,0.08772,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.05,"(6, 6)",center data,11,3,50000,19927,0.39854,0.016097782291666664,0.007894155817650442,0.1328466667,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.05,"(6, 6)",center data,11,3,50000,23396,0.46792,0.019435749458333332,0.008973848964724628,0.1559733333,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.05,"(6, 6)",center data,11,3,50000,24667,0.49334,0.024404847750000003,0.013238004500015884,0.1644466667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.05,"(6, 6)",center data,11,3,50000,25082,0.50164,0.03153694570833333,0.015108733313262271,0.1672133333,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.05,"(6, 6)",center data,11,3,50000,24783,0.49566,0.043198596208333336,0.021825368224766627,0.16522,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.05,"(6, 6)",center data,11,3,50000,25175,0.5035,0.05005494233333333,0.02650988691184329,0.1678333333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.05,"(6, 6)",center data,11,3,50000,24868,0.49736,0.06581420357083334,0.0329145598108782,0.1657866667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.05,"(6, 6)",center data,11,3,50000,24836,0.49672,0.08414883916666668,0.04203984014612269,0.1655733333,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.05,"(6, 6)",center data,11,3,50000,24899,0.49798,0.10399371750000001,0.051895135376669566,0.1659933333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.25,"(6, 6)",center data,11,3,50000,0,0.0,0.0010798467083333332,0.0005660453371913832,0.0,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.25,"(6, 6)",center data,11,3,50000,1,2e-05,0.0012751774083333335,0.0006708009929858668,6.666666667e-06,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.25,"(6, 6)",center data,11,3,50000,3,6e-05,0.0017257095987499999,0.0009702653282927679,2e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.25,"(6, 6)",center data,11,3,50000,21,0.00042,0.00225685525,0.0010779075656215165,0.00014,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.25,"(6, 6)",center data,11,3,50000,152,0.00304,0.003589094208333333,0.0018199315058206283,0.001013333333,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.25,"(6, 6)",center data,11,3,50000,57,0.00114,0.0026757113541666664,0.0014498370358424267,0.00038,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.25,"(6, 6)",center data,11,3,50000,401,0.00802,0.0044069486275,0.002183689951834199,0.002673333333,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.25,"(6, 6)",center data,11,3,50000,1456,0.02912,0.005801108291666666,0.002864067471367425,0.009706666667,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.25,"(6, 6)",center data,11,3,50000,3335,0.0667,0.007315559791666666,0.003902505132592338,0.02223333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.25,"(6, 6)",center data,11,3,50000,7107,0.14214,0.009369434375000001,0.004883835380569723,0.04738,heterogeneous-defect-sig-scalar
